Id,highlighted,text,ru_trans,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter,ch_num,lang,overlap,img_src,alt_text_eng
-gjjLIn7Ee28Yaf5bxHomg,баталью,"Dated/colloquial/poetic: battle, clash.",,['register/style'], по закоулочкам. И выдал им про ,", 
сорвав приличный аплодисмент.",10807,10814,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],12. Заитильщина,12,ru,none,[],[]
5cqsRONuEeyf-I9ZcZAzeA,добру пропасть,Set expression: to go to waste.,Устойчивое выражение: пропасть зря.,['phraseologism'],"бе урвал — не 
дал, называется, ",". Гурий же: а то, что он рыбку п",10809,10823,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[]
6TgO4pNREe2g0r8OwH-rzQ,Паша,Diminutive form of Pavel.,,['character'],"ный, вынимал аккуратно — ужасы. ",", грядый, 
Паук ты мой, Петр пле",10813,10817,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],14. От Ильи Петрикеича,14,ru,none,[],[]
kWhu4KY6Ee2KvxtLwz6KjA,Наклюкался,Low: to get completely drunk. Alcohol theme.,,"['register/style', 'theme']","шет все эти памфлеты.
  Неклен. "," — клен.
  Клен. Оклемаешься — н",10813,10823,/div[1]/main[1]/article[1]/ul[8]/li[45],/div[1]/main[1]/article[1]/ul[8]/li[45],15. Журнал запойного,15,ru,none,[],[]
S_4pYps2Ee2xl__eZ7deMw,"Паша, грядый, 
Паук ты мой, Петр","""Spider"" (паук, *pauk*) is sometimes used as a nickname for Pavel/Pasha due to the phonetic similarity. Animal-human motif.",,"['explanatory', 'motif']","ный, вынимал аккуратно — ужасы. "," племяннику из деревни писал, я ",10813,10845,/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[174]/hypothesis-highlight[1],/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[175],14. От Ильи Петрикеича,14,ru,full,[],[]
2_cM3JNSEe2V8RtClt_KCQ,"Паша, грядый, 
Паук ты мой, Петр племяннику из деревни писал, я не видел скушней события, чем январь без дрождей, доставляй — кровь из носу","Here, Ilya returns to the events at the beginning of chapter 4, in which Pavel writes to Pyotr and the latter struggles to find the letter *zhe* (ж) in the yeast (дрожжи) (R173–174/E43–44).",,['intratextuality'],"ный, вынимал аккуратно — ужасы. ",". 
Сердцем верю, он продолжал, с",10813,10952,/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[152],/div[1]/main[1]/article[1]/p[2],14. От Ильи Петрикеича,14,ru,partial,[],[]
KJY_SB8zEe2Uils8MBhQmQ,мол,Colloquial: he says.,Разговорное: говорит.,['register/style'],"лся и оттого чаю не выйдет, но, ",", если угодно, то имеется вволю ",10816,10819,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],"05. Ловчая повесть, или картинки с выставки",05,ru,none,[],[]
pJEjXGAyEe2px0eSyZ4K2A,врачуй,"Dated: to heal, treat.",,['register/style'],"ощь. Притащился, ему показали — ",. Фельдшер им: лично я свидетель,10817,10823,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10,ru,none,[],[]
q7yqmGAyEe2qTKeR0W3a6w,Фельдшер,"German: *Feldscher* (“surgeon”) — a medical assistant, medical attendant, paramedic.",,"['foreign', 'character']","тащился, ему показали — врачуй. ", им: лично я свидетельствую удуш,10825,10833,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10,ru,none,[],[]
keBryp22Ee2WEAeEAoBwDw,клен,"Maple. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/c/cd/Acer_pseudoplatanus_005.jpg) As Ostanin notes, Sokolov was born in Canada, whose official emblem is the maple leaf (113). Plant motif.",,"['motif', 'self-reference']","амфлеты.
  Неклен. Наклюкался — ",".
  Клен. Оклемаешься — неклен.
",10826,10830,/div[1]/main[1]/article[1]/ul[8]/li[45],/div[1]/main[1]/article[1]/ul[8]/li[45],15. Журнал запойного,15,ru,none,['https://upload.wikimedia.org/wikipedia/commons/c/cd/Acer_pseudoplatanus_005.jpg'],['']
5yicTJjtEe2P_eOLqRdTHw,Паук,Colloquial: greedy person. Animal motif.,,['motif'],"куратно — ужасы. Паша, грядый, 
"," ты мой, Петр племяннику из дере",10828,10832,/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[173],/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[173],14. От Ильи Петрикеича,14,ru,full,[],[]
zltWerIEEe23JKfGEwHLYQ,Итиль,"The Tatar name of the river Volga. The title of Ilya's letter ""Zaitil'shchina"" is derived from this version of the river's name. Ostanin also suggests a sound link between the rivers Itil' and Lethe (Leta), the river of oblivion and forgetting, which also plays a major role in Sokolov's first novel, *A School for Fools* (10).",,"['foreign', 'language', 'location', 'NT', 'setting']"," как звали дедку, — зальется за ", до первых утренников. А пока чт,10828,10833,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы,04,ru,none,[],[]
r5E-UkQoEe2V5KNwZruApg,срезались,"Colloquial: to lose, mess up, screw up.","Разговорное: обломаться, потерпеть неудачу, провалить миссию.",['register/style'],"понятливым. Напоследок, однако, ",", осрамились, загнали весьма без",10831,10840,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],08. Заитильщина,08,ru,none,[],[]
lD63tJ22Ee2Y5A_St4bC1w,Клен,"Maple. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/c/cd/Acer_pseudoplatanus_005.jpg) As Ostanin notes, Sokolov was born in Canada, whose official emblem is the maple leaf (113). Plant motif.",,"['motif', 'self-reference']","
  Неклен. Наклюкался — клен.
  ",". Оклемаешься — неклен.
  Сумерк",10834,10838,/div[1]/main[1]/article[1]/ul[8]/li[46],/div[1]/main[1]/article[1]/ul[8]/li[46],15. Журнал запойного,15,ru,none,['https://upload.wikimedia.org/wikipedia/commons/c/cd/Acer_pseudoplatanus_005.jpg'],['']
Vcls7AmyEe22PMMCTAQGZw,первых утренников,"Morning frost, occurring in spring or fall before sunrise.","Утренние заморозки, обычно весной или осенью перед рассветом.","['explanatory', 'time']","и дедку, — зальется за Итиль до ",". А пока что — 
куда же ты, юнош",10837,10854,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы,04,ru,none,[],[]
K50usJ23Ee2zftuhZLf0kw,Оклемаешься,"Low/colloquial: to recover, find one's footing, pick oneself up.",,['register/style'],"лен. Наклюкался — клен.
  Клен. "," — неклен.
  Сумерками ослеплен,",10840,10851,/div[1]/main[1]/article[1]/ul[8]/li[46],/div[1]/main[1]/article[1]/ul[8]/li[46],15. Журнал запойного,15,ru,none,[],[]
v5CgYBGaEe25bs8boZP2mg,вволю,Colloquial: a lot.,Разговорное: много.,['register/style'],"о, мол, если угодно, то имеется "," свежайшаго пива, взятаго под за",10845,10850,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],"05. Ловчая повесть, или картинки с выставки",05,ru,none,[],[]
EYd0fEsKEe2MLO8jpMfU9w,мушкета,A muzzle-loaded gun commonly used between the early 16th century and the mid-19th century. By the mid-16th century the term was used to refer to long guns in general. Replaced by the rifle. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/a/ae/Grand_Turk%2836%29.jpg),,['explanatory'],торый залпом осушит ствол моего ,", полный бургундского. 
Выносят.",10847,10854,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09,ru,none,['https://upload.wikimedia.org/wikipedia/commons/a/ae/Grand_Turk%2836%29.jpg'],['']
3HoOzIq4Ee2v4LPSjTAAJw,По прошествии,Set expression: after.,,['phraseologism']," 
сорвав приличный аплодисмент. ", праздников покидаю артель — вос,10847,10860,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],12. Заитильщина,12,ru,none,[],[]
ycsX9BGaEe2VwkuzmlJX5g,свежайшаго,"Since the narration moves back in time to the 19th century, the orthography is also consequently dated: this adjectival ending today would be -eго.","Так как повествование возвращается во времени к XIX веку, орфография соответствует эпохе: сегодня, правильное окончание прилагательного должно было бы быть -его.",['register/style'],", если угодно, то имеется вволю "," пива, взятаго под залог у извоз",10851,10861,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],"05. Ловчая повесть, или картинки с выставки",05,ru,none,[],[]
jE6gyJ22Ee2p3J-z6fwYBg,неклен,Tatar maple. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/9/9f/Acer_tataricum.jpg) Plant motif.,,['motif'],"я — клен.
  Клен. Оклемаешься — ",".
  Сумерками ослеплен,
  Медлен",10854,10860,/div[1]/main[1]/article[1]/ul[8]/li[46],/div[1]/main[1]/article[1]/ul[8]/li[46],15. Журнал запойного,15,ru,none,['https://upload.wikimedia.org/wikipedia/commons/9/9f/Acer_tataricum.jpg'],['']
0y35IkQoEe230Ufor9x-PQ,загнали,Colloquial: to sell.,Разговорное: продать.,['register/style']," однако, срезались, осрамились, ", весьма безответственному. По со,10854,10861,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],08. Заитильщина,08,ru,none,[],[]
I-AG-uNvEeykfaPdAhQOdw,потаскивает,Colloquial: to steal away a bit or occasionally.,Разговорное: периодически или немного красть.,['register/style'],"ь. Гурий же: а то, что он рыбку ",", — и вообще не беда и зря на не",10854,10865,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[]
TYzfoksKEe2ugPv85LPlqg,бургундского,Wine produced in the Burgundy region of east France including reds and whites. Pictured here: ![](https://upload.wikimedia.org/wikipedia/en/8/88/Domaine_Jean-Marc_Boillot_Les_Referts_2012.jpg) Alcohol theme.,,['theme'],"шит ствол моего мушкета, полный ",". 
Выносят. Приклад инкрустирова",10863,10875,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09,ru,none,['https://upload.wikimedia.org/wikipedia/en/8/88/Domaine_Jean-Marc_Boillot_Les_Referts_2012.jpg'],['']
